Frame	Temps(s)	X(m)	Y(m)	Z(m)
1235	1776692387.874	-0.4667	0.2262	2.352
1236	1776692387.891	-0.4665	0.2257	2.3529
1237	1776692387.922	-0.4667	0.2287	2.3484
1238	1776692387.954	-0.4673	0.2271	2.3486
1239	1776692387.986	-0.4679	0.227	2.3487
1240	1776692388.017	-0.4686	0.2264	2.3483
1241	1776692388.049	-0.4676	0.2266	2.3469
1242	1776692388.064	-0.4676	0.2266	2.3458
1243	1776692388.096	-0.4674	0.2261	2.351
1244	1776692388.127	-0.4674	0.2265	2.3474
1245	1776692388.159	-0.4669	0.2264	2.3506
1246	1776692388.19	-0.4676	0.2265	2.3497
1247	1776692388.206	-0.4682	0.2263	2.3497
1248	1776692388.237	-0.4683	0.2265	2.3496
1249	1776692388.269	-0.4679	0.2269	2.3506
1250	1776692388.301	-0.467	0.2329	2.3486
1251	1776692388.332	-0.4675	0.2313	2.3493
1252	1776692388.364	-0.4667	0.2296	2.3499
1253	1776692388.387	-0.467	0.2297	2.35
1254	1776692388.411	-0.4671	0.232	2.3496
1255	1776692388.458	-0.4668	0.2293	2.3511
1256	1776692388.489	-0.4663	0.2297	2.351
1257	1776692388.521	-0.4668	0.2279	2.3513
1258	1776692388.537	-0.4661	0.2263	2.3517
1259	1776692388.568	-0.4658	0.2278	2.3514
1260	1776692388.6	-0.4666	0.2271	2.352
1261	1776692388.632	-0.4683	0.2265	2.3515
1262	1776692388.663	-0.4673	0.2266	2.3517
1263	1776692388.687	-0.4676	0.2263	2.3518
1264	1776692388.71	-0.468	0.2269	2.3514
1265	1776692388.742	-0.4679	0.2271	2.3512
1266	1776692388.773	-0.4691	0.2273	2.351
1267	1776692388.805	-0.4683	0.2263	2.3509
1268	1776692388.852	-0.4679	0.2265	2.3508
1269	1776692388.888	-0.4682	0.2264	2.3509
1270	1776692388.916	-0.4683	0.2265	2.3504
1271	1776692388.931	-0.4677	0.2262	2.3522
1272	1776692388.963	-0.4672	0.2263	2.3514
1273	1776692388.995	-0.4667	0.2272	2.3518
1274	1776692389.042	-0.4671	0.2267	2.3525
1275	1776692389.074	-0.4681	0.2258	2.3537
1276	1776692389.105	-0.4672	0.2256	2.3534
1277	1776692389.137	-0.4674	0.2258	2.3519
1278	1776692389.168	-0.4672	0.2253	2.3527
1279	1776692389.2	-0.4666	0.2256	2.3518
1280	1776692389.216	-0.4681	0.2258	2.3534
1281	1776692389.248	-0.4676	0.2259	2.3526
1282	1776692389.28	-0.4665	0.2263	2.3521
1283	1776692389.311	-0.4663	0.2264	2.3524
1284	1776692389.342	-0.4663	0.2265	2.354
1285	1776692389.374	-0.4676	0.2268	2.3519
1286	1776692389.406	-0.4679	0.2256	2.3539
1287	1776692389.437	-0.4669	0.2253	2.351
1288	1776692389.469	-0.4676	0.2261	2.3502
1289	1776692389.5	-0.4678	0.2263	2.3505
1290	1776692389.532	-0.468	0.2257	2.3526
1291	1776692389.564	-0.468	0.2267	2.3501
1292	1776692389.596	-0.468	0.2263	2.351
1293	1776692389.627	-0.467	0.2263	2.3515
1294	1776692389.659	-0.4679	0.2267	2.3508
1295	1776692389.69	-0.467	0.227	2.3494
1296	1776692389.722	-0.467	0.2265	2.3511
1297	1776692389.769	-0.4684	0.2262	2.3513
1298	1776692389.816	-0.4684	0.2256	2.353
1299	1776692389.85	-0.4675	0.2257	2.3532
1300	1776692389.895	-0.4681	0.2258	2.3511
1301	1776692389.911	-0.4684	0.2259	2.3507
1302	1776692389.942	-0.4686	0.2268	2.3503
1303	1776692389.974	-0.468	0.2269	2.3513
1304	1776692390.022	-0.4685	0.2262	2.3517
1305	1776692390.053	-0.4679	0.2266	2.352
1306	1776692390.101	-0.4683	0.2266	2.3518
1307	1776692390.132	-0.468	0.2264	2.3522
1308	1776692390.164	-0.4679	0.2268	2.3509
1309	1776692390.195	-0.4683	0.2269	2.3508
1310	1776692390.211	-0.4678	0.2265	2.3487
1311	1776692390.243	-0.4681	0.2274	2.3495
1312	1776692390.274	-0.4676	0.2264	2.3509
1313	1776692390.306	-0.4686	0.2266	2.3507
1314	1776692390.337	-0.4683	0.2265	2.3505
1315	1776692390.353	-0.4684	0.2268	2.3503
1316	1776692390.4	-0.4674	0.2271	2.3494
1317	1776692390.432	-0.4683	0.2268	2.3507
1318	1776692390.463	-0.469	0.2277	2.3502
1319	1776692390.495	-0.469	0.2274	2.3503
1320	1776692390.526	-0.4691	0.2265	2.3524
1321	1776692390.558	-0.4668	0.2266	2.3531
1322	1776692390.59	-0.4673	0.2273	2.3497
1323	1776692390.621	-0.4686	0.2262	2.3519
1324	1776692390.652	-0.4676	0.2266	2.3513
1325	1776692390.668	-0.4686	0.2266	2.3522
1326	1776692390.7	-0.4682	0.2272	2.3513
1327	1776692390.731	-0.4684	0.2264	2.3493
1328	1776692390.763	-0.4685	0.2267	2.3507
1329	1776692390.795	-0.468	0.2268	2.3523
1330	1776692390.826	-0.4673	0.2265	2.3526
1331	1776692390.858	-0.4677	0.2259	2.3507
1332	1776692390.89	-0.4678	0.2264	2.3506
1333	1776692390.921	-0.4695	0.226	2.3527
1334	1776692390.937	-0.4681	0.2266	2.351
1335	1776692390.968	-0.4673	0.2265	2.3482
1336	1776692391.0	-0.4682	0.2263	2.3502
1337	1776692391.032	-0.4674	0.2266	2.3517
1338	1776692391.063	-0.4675	0.2264	2.3502
1339	1776692391.095	-0.4689	0.2263	2.3506
1340	1776692391.126	-0.4681	0.2265	2.3479
1341	1776692391.158	-0.4687	0.2263	2.3522
1342	1776692391.19	-0.4671	0.2262	2.3492
1343	1776692391.205	-0.4672	0.2262	2.3472
1344	1776692391.237	-0.468	0.226	2.353
1345	1776692391.268	-0.4683	0.2261	2.353
1346	1776692391.3	-0.4675	0.2262	2.3515
1347	1776692391.331	-0.4678	0.2265	2.3513
1348	1776692391.365	-0.4684	0.2269	2.3481
1349	1776692391.397	-0.469	0.2273	2.3505
1350	1776692391.423	-0.4697	0.2274	2.3494
1351	1776692391.454	-0.4691	0.227	2.3498
1352	1776692391.47	-0.4688	0.2269	2.3506
1353	1776692391.502	-0.4689	0.2267	2.3502
1354	1776692391.533	-0.4685	0.2269	2.3503
1355	1776692391.564	-0.4688	0.2268	2.35
1356	1776692391.597	-0.4694	0.2268	2.3496
1357	1776692391.628	-0.4689	0.226	2.3499
1358	1776692391.644	-0.4689	0.2263	2.3518
1359	1776692391.675	-0.4687	0.2265	2.3509
1360	1776692391.707	-0.4694	0.2262	2.3526
1361	1776692391.738	-0.4696	0.2265	2.351
1362	1776692391.773	-0.469	0.2265	2.3514
1363	1776692391.805	-0.4686	0.226	2.3508
1364	1776692391.832	-0.4687	0.2265	2.3521
1365	1776692391.864	-0.4686	0.2263	2.3509
1366	1776692391.892	-0.469	0.2266	2.3505
1367	1776692391.911	-0.4682	0.227	2.3512
1368	1776692391.943	-0.4691	0.2267	2.3517
1369	1776692391.974	-0.4684	0.2264	2.3515
1370	1776692392.006	-0.469	0.2266	2.3515
1371	1776692392.037	-0.4702	0.227	2.3511
1372	1776692392.069	-0.4715	0.2271	2.3482
1373	1776692392.092	-0.471	0.2268	2.3482
1374	1776692392.116	-0.4725	0.2264	2.3476
1375	1776692392.148	-0.4747	0.2265	2.345
1376	1776692392.179	-0.4763	0.2264	2.343
1377	1776692392.21	-0.4766	0.2262	2.3428
1378	1776692392.242	-0.4803	0.226	2.3399
1379	1776692392.274	-0.481	0.2261	2.3376
1380	1776692392.292	-0.4875	0.2277	2.3328
1381	1776692392.322	-0.4914	0.2264	2.3344
1382	1776692392.353	-0.4912	0.2266	2.3291
1383	1776692392.393	-0.4969	0.227	2.3231
1384	1776692392.416	-0.5061	0.228	2.3148
1385	1776692392.447	-0.5115	0.2283	2.3105
1386	1776692392.481	-0.5162	0.2283	2.3067
1387	1776692392.511	-0.5227	0.2273	2.3009
1388	1776692392.542	-0.5303	0.2272	2.294
1389	1776692392.558	-0.5377	0.2279	2.2851
1390	1776692392.593	-0.5465	0.227	2.2797
1391	1776692392.62	-0.5508	0.2266	2.2773
1392	1776692392.652	-0.5597	0.2267	2.2693
1393	1776692392.683	-0.5631	0.2261	2.2622
1394	1776692392.714	-0.5745	0.2264	2.2523
1395	1776692392.745	-0.583	0.227	2.2426
1396	1776692392.777	-0.5903	0.2269	2.2356
1397	1776692392.793	-0.6008	0.2269	2.2392
1398	1776692392.824	-0.6063	0.2276	2.2217
1399	1776692392.855	-0.6089	0.2269	2.2193
1400	1776692392.887	-0.6174	0.2264	2.2118
1401	1776692392.903	-0.6214	0.2265	2.2016
1402	1776692392.934	-0.6279	0.2247	2.1935
1403	1776692392.982	-0.6345	0.2233	2.1844
1404	1776692393.008	-0.6416	0.2229	2.1782
1405	1776692393.029	-0.6477	0.2223	2.1727
1406	1776692393.06	-0.6558	0.2231	2.1604
1407	1776692393.094	-0.6612	0.2236	2.1572
1408	1776692393.124	-0.6677	0.2239	2.1513
1409	1776692393.168	-0.6805	0.2239	2.1428
1410	1776692393.194	-0.6833	0.2224	2.1354
1411	1776692393.219	-0.6813	0.2216	2.1302
1412	1776692393.25	-0.688	0.2207	2.1242
1413	1776692393.281	-0.694	0.2216	2.1176
1414	1776692393.313	-0.6977	0.2211	2.1154
1415	1776692393.344	-0.7001	0.2202	2.1049
1416	1776692393.375	-0.7061	0.2197	2.0981
1417	1776692393.394	-0.7133	0.2203	2.0939
1418	1776692393.423	-0.7145	0.2192	2.0876
1419	1776692393.455	-0.718	0.2185	2.0813
1420	1776692393.494	-0.7192	0.2186	2.0738
1421	1776692393.517	-0.724	0.2189	2.0654
1422	1776692393.549	-0.7253	0.2189	2.0638
1423	1776692393.581	-0.7341	0.2197	2.0583
1424	1776692393.612	-0.7398	0.2198	2.0449
1425	1776692393.643	-0.7422	0.2179	2.0455
1426	1776692393.675	-0.7415	0.2177	2.0417
1427	1776692393.707	-0.7433	0.2166	2.0376
1428	1776692393.738	-0.7468	0.2156	2.033
1429	1776692393.755	-0.7469	0.2161	2.0273
1430	1776692393.802	-0.7496	0.217	2.0199
1431	1776692393.818	-0.7516	0.2167	2.0166
1432	1776692393.849	-0.7558	0.2161	2.0116
1433	1776692393.881	-0.7579	0.2174	2.0072
1434	1776692393.912	-0.7586	0.2173	2.0037
1435	1776692393.944	-0.7628	0.2171	1.9982
1436	1776692393.975	-0.7656	0.2176	1.9918
1437	1776692394.004	-0.7646	0.2169	1.9871
1438	1776692394.023	-0.7619	0.2159	1.9865
1439	1776692394.054	-0.7702	0.2175	1.9777
1440	1776692394.095	-0.7669	0.2172	1.9793
1441	1776692394.118	-0.769	0.2169	1.9767
1442	1776692394.153	-0.7762	0.2185	1.9668
1443	1776692394.181	-0.7746	0.2182	1.9644
1444	1776692394.212	-0.7801	0.2188	1.9562
1445	1776692394.244	-0.7847	0.2187	1.9495
1446	1776692394.276	-0.7862	0.2182	1.9456
1447	1776692394.295	-0.7833	0.218	1.9439
1448	1776692394.323	-0.7877	0.2183	1.9369
1449	1776692394.355	-0.7899	0.2174	1.9321
1450	1776692394.386	-0.7946	0.2197	1.9249
1451	1776692394.418	-0.7936	0.2191	1.9249
1452	1776692394.434	-0.795	0.2186	1.9249
1453	1776692394.466	-0.7932	0.2195	1.9271
1454	1776692394.5	-0.7935	0.219	1.9269
1455	1776692394.528	-0.7953	0.2187	1.9261
1456	1776692394.559	-0.795	0.2191	1.9271
1457	1776692394.595	-0.7945	0.2191	1.9262
1458	1776692394.622	-0.7949	0.2187	1.9267
1459	1776692394.656	-0.7977	0.219	1.925
1460	1776692394.67	-0.7941	0.2189	1.9269
1461	1776692394.717	-0.7945	0.2191	1.9263
1462	1776692394.749	-0.796	0.2191	1.9257
1463	1776692394.78	-0.7934	0.2193	1.9269
1464	1776692394.796	-0.7931	0.2193	1.9265
1465	1776692394.827	-0.7935	0.2182	1.927
1466	1776692394.858	-0.7925	0.2179	1.928
1467	1776692394.889	-0.7944	0.2181	1.9267
1468	1776692394.923	-0.7956	0.2187	1.9262
1469	1776692394.953	-0.7966	0.2191	1.9249
1470	1776692394.984	-0.7957	0.2189	1.9261
1471	1776692395.016	-0.796	0.2186	1.926
1472	1776692395.047	-0.7968	0.2197	1.9249
1473	1776692395.063	-0.7979	0.2195	1.9255
1474	1776692395.096	-0.7944	0.2188	1.9275
1475	1776692395.126	-0.7944	0.2193	1.9268
1476	1776692395.158	-0.7931	0.2189	1.9273
1477	1776692395.189	-0.7958	0.218	1.9255
1478	1776692395.221	-0.7916	0.2184	1.9263
1479	1776692395.253	-0.7949	0.2184	1.9261
1480	1776692395.284	-0.7932	0.2187	1.9268
1481	1776692395.3	-0.7933	0.2183	1.9271
1482	1776692395.331	-0.7926	0.2182	1.928
1483	1776692395.362	-0.793	0.2181	1.9274
1484	1776692395.396	-0.7934	0.2184	1.9274
1485	1776692395.426	-0.7917	0.2176	1.9285
1486	1776692395.458	-0.7941	0.2177	1.9278
1487	1776692395.489	-0.7966	0.2192	1.9265
1488	1776692395.505	-0.7944	0.2184	1.9271
1489	1776692395.536	-0.795	0.2186	1.9253
1490	1776692395.568	-0.7933	0.2189	1.9268
1491	1776692395.599	-0.7959	0.2189	1.9259
1492	1776692395.633	-0.7936	0.2185	1.9262
1493	1776692395.663	-0.7935	0.2193	1.9261
1494	1776692395.695	-0.7951	0.2191	1.9257
1495	1776692395.721	-0.7929	0.2189	1.9272
1496	1776692395.742	-0.793	0.219	1.9275
1497	1776692395.774	-0.7918	0.2187	1.9268
1498	1776692395.796	-0.7925	0.2187	1.9269
1499	1776692395.838	-0.7933	0.2187	1.9269
1500	1776692395.854	-0.7928	0.2188	1.9276
1501	1776692395.897	-0.7949	0.2187	1.9275
1502	1776692395.92	-0.7943	0.2186	1.9282
1503	1776692395.95	-0.7923	0.2191	1.9295
1504	1776692395.999	-0.793	0.2195	1.9279
1505	1776692396.028	-0.7935	0.2187	1.9277
1506	1776692396.07	-0.7939	0.2188	1.9278
1507	1776692396.097	-0.7931	0.2185	1.9263
1508	1776692396.124	-0.7955	0.2194	1.9266
1509	1776692396.155	-0.7941	0.2186	1.9269
1510	1776692396.185	-0.7943	0.2187	1.9265
1511	1776692396.207	-0.7934	0.2193	1.927
1512	1776692396.234	-0.7945	0.2186	1.9264
1513	1776692396.266	-0.794	0.2194	1.9277
1514	1776692396.297	-0.7934	0.22	1.9279
1515	1776692396.329	-0.7925	0.2194	1.9284
1516	1776692396.346	-0.7939	0.2191	1.9265
1517	1776692396.377	-0.7935	0.2192	1.926
1518	1776692396.408	-0.7937	0.2184	1.9261
1519	1776692396.44	-0.7944	0.2186	1.9259
1520	1776692396.474	-0.7942	0.2184	1.9269
1521	1776692396.506	-0.7956	0.219	1.9254
1522	1776692396.545	-0.7933	0.2191	1.9265
1523	1776692396.567	-0.7926	0.2182	1.9273
1524	1776692396.614	-0.7935	0.2189	1.9252
1525	1776692396.646	-0.7913	0.2179	1.9272
1526	1776692396.677	-0.7926	0.2179	1.9276
1527	1776692396.709	-0.7952	0.2187	1.9251
1528	1776692396.741	-0.7939	0.2191	1.9272
1529	1776692396.769	-0.7924	0.219	1.928
1530	1776692396.8	-0.7945	0.2194	1.9277
1531	1776692396.83	-0.7957	0.2191	1.9263
1532	1776692396.859	-0.7934	0.2182	1.9276
1533	1776692396.883	-0.7944	0.2194	1.9264
1534	1776692396.915	-0.7936	0.2184	1.928
1535	1776692396.932	-0.7915	0.2184	1.9287
1536	1776692396.981	-0.7919	0.2184	1.9286
1537	1776692397.01	-0.7986	0.2201	1.9237
1538	1776692397.026	-0.7982	0.2193	1.9241
1539	1776692397.073	-0.7994	0.2193	1.9238
1540	1776692397.104	-0.7983	0.2197	1.9237
1541	1776692397.136	-0.7956	0.2184	1.9247
1542	1776692397.151	-0.7949	0.2186	1.9258
1543	1776692397.183	-0.799	0.2195	1.9229
1544	1776692397.219	-0.8	0.219	1.9235
1545	1776692397.256	-0.7951	0.2181	1.9254
1546	1776692397.278	-0.7957	0.2183	1.9256
1547	1776692397.309	-0.7964	0.2184	1.9252
1548	1776692397.341	-0.7955	0.2191	1.9264
1549	1776692397.373	-0.797	0.2196	1.9252
1550	1776692397.398	-0.7963	0.2203	1.9252
1551	1776692397.421	-0.7937	0.2193	1.927
1552	1776692397.452	-0.7924	0.2185	1.9273
1553	1776692397.484	-0.7946	0.2187	1.9271
1554	1776692397.516	-0.7951	0.2188	1.926
1555	1776692397.531	-0.7954	0.2195	1.9257
1556	1776692397.563	-0.7937	0.2186	1.9276
1557	1776692397.598	-0.7951	0.2187	1.9265
1558	1776692397.627	-0.7953	0.2195	1.9263
1559	1776692397.659	-0.798	0.2195	1.9243
1560	1776692397.7	-0.7928	0.2188	1.9273
1561	1776692397.729	-0.7942	0.2191	1.926
1562	1776692397.759	-0.7932	0.2194	1.9261
1563	1776692397.786	-0.7942	0.2186	1.9259
1564	1776692397.828	-0.7929	0.2185	1.9273
1565	1776692397.861	-0.7912	0.2182	1.9286
1566	1776692397.881	-0.7911	0.2183	1.9291
1567	1776692397.912	-0.7933	0.2188	1.9275
1568	1776692397.944	-0.7929	0.2191	1.9273
1569	1776692397.989	-0.7925	0.2185	1.9279
1570	1776692398.02	-0.7955	0.2192	1.9261
1571	1776692398.04	-0.7926	0.2186	1.928
1572	1776692398.079	-0.7939	0.2185	1.9265
1573	1776692398.102	-0.795	0.2184	1.9259
1574	1776692398.134	-0.7958	0.219	1.9257
1575	1776692398.166	-0.7935	0.2193	1.9269
1576	1776692398.182	-0.7941	0.2193	1.9268
1577	1776692398.213	-0.7947	0.2191	1.9262
1578	1776692398.245	-0.796	0.2192	1.9256
1579	1776692398.276	-0.796	0.2193	1.9262
1580	1776692398.308	-0.7948	0.2187	1.9265
1581	1776692398.34	-0.7953	0.2194	1.9263
1582	1776692398.371	-0.7954	0.2195	1.9259
1583	1776692398.417	-0.792	0.2189	1.9286
1584	1776692398.445	-0.7952	0.2192	1.9256
1585	1776692398.466	-0.7962	0.2191	1.925
1586	1776692398.507	-0.7935	0.2185	1.9267
1587	1776692398.529	-0.794	0.2193	1.9263
1588	1776692398.561	-0.7932	0.219	1.9275
1589	1776692398.599	-0.795	0.22	1.9265
1590	1776692398.632	-0.7909	0.2195	1.9283
1591	1776692398.655	-0.794	0.2196	1.9264
1592	1776692398.687	-0.7942	0.219	1.926
1593	1776692398.72	-0.7941	0.2185	1.9272
1594	1776692398.735	-0.7951	0.2188	1.9259
1595	1776692398.782	-0.7932	0.2179	1.927
1596	1776692398.801	-0.7924	0.2191	1.9271
1597	1776692398.829	-0.7949	0.218	1.9269
1598	1776692398.865	-0.7941	0.2183	1.927
1599	1776692398.893	-0.7926	0.2185	1.9275
1600	1776692398.923	-0.7934	0.2187	1.9266
1601	1776692398.952	-0.7948	0.2197	1.9256
1602	1776692398.98	-0.7968	0.2194	1.9252
1603	1776692399.008	-0.7961	0.2188	1.9257
1604	1776692399.036	-0.7948	0.2181	1.9271
1605	1776692399.067	-0.7948	0.2188	1.9263
1606	1776692399.103	-0.7971	0.2192	1.9251
1607	1776692399.137	-0.7953	0.2187	1.9269
1608	1776692399.162	-0.793	0.2181	1.9269
1609	1776692399.194	-0.7896	0.2175	1.9287
1610	1776692399.21	-0.7934	0.2182	1.9275
1611	1776692399.242	-0.7947	0.2198	1.9268
1612	1776692399.274	-0.7936	0.2191	1.9265
1613	1776692399.308	-0.7927	0.2191	1.9272
1614	1776692399.337	-0.792	0.2184	1.9271
1615	1776692399.369	-0.7939	0.2194	1.9267
1616	1776692399.384	-0.7951	0.2194	1.9267
1617	1776692399.415	-0.7903	0.2172	1.929
1618	1776692399.453	-0.7927	0.2182	1.929
1619	1776692399.479	-0.796	0.2192	1.9262
1620	1776692399.51	-0.7964	0.2193	1.9258
1621	1776692399.542	-0.7943	0.2188	1.927
1622	1776692399.574	-0.7981	0.2193	1.9256
1623	1776692399.604	-0.7921	0.2186	1.928
1624	1776692399.632	-0.7926	0.2188	1.9271
1625	1776692399.653	-0.7935	0.2193	1.9274
1626	1776692399.685	-0.7936	0.2187	1.9265
1627	1776692399.716	-0.7947	0.2185	1.9266
1628	1776692399.732	-0.7985	0.22	1.9246
1629	1776692399.763	-0.7956	0.2189	1.9259
1630	1776692399.811	-0.7955	0.219	1.9257
1631	1776692399.843	-0.7953	0.2195	1.926
1632	1776692399.875	-0.794	0.2192	1.9275
1633	1776692399.906	-0.7939	0.2194	1.9273
